Time,Cell Name,eNodeB ID,eNodeB Name,TAC,Region,Subregion,Latitude,Longtitude,Overall CEI,Data CEI,VoLTE CEI,Streaming CEI,Gaming CEI,IM CEI,Data-RRC Setup SR (%),Data-Call Setup time (ms),Data-ERAB Setup SR (%),Data-Attech SR (%),Data-Bearer Create SR (%),Data-Retransmissions (%),Data-Throughput (Mbps),VoLTE-RRC Setup SR (%),VoLTE-Call Setup time (ms),VoLTE-Drop Call Rate (%),VoLTE-ERAB Setup SR (%),VoLTE-Registration SR (%),VoLTE-Registration Latency (ms),VoLTE-MOS,Streaming-Throughput (Mbps),Streaming-Latency (ms),Streaming-Retransmissions (%),Streaming-Buffering Time (msec),Streaming-The number of Rebuffering,Streaming-MOS,Streaming-Jitter,Streaming-Dropped Frame Rate (%),Streaming-Inter Packet delay (msec),Streaming-Packet Loss Rate,Gaming-Throughput (Mbps),Gaming-Latency (ms),Gaming-Retransmissions (%),Gaming-MOS,Gaming-Jitter,Gaming-Dropped Frame Rate (%),Gaming-Inter Packet delay (msec),Gaming-Packet Loss Rate (%),IM-Throughput (Mbps),IM-Latency (ms),IM-Retransmissions (%),IM-Dropped Frame Rate,IM-Inter Packet delay (msec),IM-Packet Loss Rate (%)
1600,736743-14,736743,Blk 324 Sembawang Close,710,SMB,N,1.444527778,103.8180833,73.45,66.76,69.62,62.43,65.99,63.28,84.73,1770.88,86.53,83.82,80.32,5.65,0.42,88.92,1417.83,15.57,85.57,81.01,1954.93,1,0.01,1802.67,7.37,3376.91,10.23,2,340.5,17.93,378.48,6.18,0.48,811.01,5.32,2,405.94,17.77,435.51,8.97,0.2,1598.39,7.56,12.49,385.4,13.12
1600,736743-2,736743,Blk 324 Sembawang Close,710,SMB,N,1.444527778,103.8180833,73.06,75.18,79.65,62.91,75.15,69.44,83.59,501.92,87.03,83.77,81.87,3.89,0.48,87.78,1842.08,20,86.85,86.18,1116.23,2,0.15,1169.75,7.35,2675.53,10.63,2,289.46,10.45,308.07,12.3,0.3,1009.76,14.51,1,289.78,11.88,254.94,9.22,0.48,763.43,12.82,13.23,308.64,8.46
1600,737213-9,737213,Blk 652 Yishun Ave 4,710,YSH,N,1.423555556,103.8401944,74.91,64.1,68.39,79.65,64.19,70.91,85.5,1354.62,80.48,81.4,81.86,4.26,0.08,83.85,1781.78,3.32,83.61,86.48,703.92,1,0.29,1087.46,14.94,3964.27,12.21,1,389.64,15.62,461.42,8.09,0.06,1951.68,19.04,2,407.52,12.37,456.93,8.49,0.23,1348.83,9.56,15.98,472.81,7.55
1600,742233-1,742233,Blk 440 Yishun Ave 11,710,YSH,N,1.422361111,103.8463611,71.81,71.44,72.8,65.17,64.25,76.27,80.63,519.59,80.95,85.66,86.58,2.59,0.29,88.74,1166.29,15.92,85.78,83.88,1979.4,2,0.23,1644.21,18.7,2954.01,15.89,2,250.77,11.47,458.56,9.07,0.33,576.96,15.69,1,411.98,14.4,323.84,16.32,0.33,1007.41,17.7,10.47,326.48,8.5
1600,742233-7,742233,Blk 440 Yishun Ave 11,710,YSH,N,1.422361111,103.8463611,71.26,69.59,75.98,69.01,65.98,78.59,85.07,1430.13,82.85,86.55,88.43,7.26,0.44,88.11,1444.65,15.94,84.64,83.29,1573.49,2,0.12,1247.19,7.47,3416.82,10.22,2,493.86,15.72,224.86,11.68,0.44,768.38,16.22,2,469.96,13.16,206.11,17.31,0.39,566.66,6.85,11.16,478.64,14.02
1600,742233-9,742233,Blk 440 Yishun Ave 11,710,YSH,N,1.422361111,103.8463611,79.3,74.8,60.32,61.17,65.09,65.7,89.21,642.81,83.14,84.16,85.94,8.75,0.34,87.11,814.28,15.87,83.42,89.07,1457.68,1,0.09,882.78,7.31,2628.51,14.92,1,369.49,19.03,240.57,11.36,0.41,1927.39,10.49,1,465.9,16.83,201.33,13.68,0.06,1730.27,9.49,7.58,307.27,16.03
1600,745853-9,745853,Blk 925 Yishun Central,710,YSH,N,1.427583333,103.8375556,72.75,74.95,69.91,60.65,68.16,76.29,87.98,674.15,87.9,88.37,82.41,8.79,0.33,80.65,581.94,8.3,82.93,80.98,1784.87,2,0.03,745.25,12.51,2961.34,14.71,1,212.29,12.18,384.2,18.08,0.09,1478.26,3.4,1,418.73,9.18,476.08,11.56,0.23,1102.74,6.46,7.36,289.95,9.54
1600,746753-7,746753,Blk 866 Yishun St 81,710,YSH,N,1.414722222,103.8373333,60.13,71.52,76.47,70.06,65.12,61.32,86.03,1481.1,80.39,85.2,87.58,4.98,0.03,85.58,1325.12,17.82,87.58,88.52,1151.05,1,0.24,795.03,9.93,3185.53,19.7,1,494.05,19.74,478.75,13.7,0.18,1761.41,8.35,2,379.96,10.46,257.58,13.28,0.39,1834.02,14.76,10.23,434.95,8.23
1615,735893-2,735893,Blk 870 Yishun St 81,710,YSH,N,1.413111111,103.8380278,69.81,61.47,68.71,67.57,65.89,79.5,84.91,1911.64,80.98,85.56,81.41,6.3,0.36,84.39,582.86,12.67,81.63,84.98,1191.57,2,0.01,523.64,15.54,4175.52,18.25,2,359.25,14.53,451.43,11.8,0.36,526.77,19.86,1,455.04,19.6,389.92,10.86,0.24,1100.17,10.67,13.65,430.27,15.21
1615,735893-7,735893,Blk 870 Yishun St 81,710,YSH,N,1.413111111,103.8380278,79.53,78.41,61.33,65,74.21,63.4,81.8,1577.41,84.19,82.48,80.8,2.99,0.39,81.12,867.61,14.92,88.24,88.21,1538.49,1,0.35,1738.83,5.17,3273.9,15.36,1,273.58,7.5,347.31,7.64,0.31,1692.08,9.2,2,425.63,17.01,333.62,6.86,0.26,1937.12,12.29,12.52,485.1,9.68
1615,736643-5,736643,Blk 114 Yishun Ring Road Lobby C D,710,YSH,N,1.435027778,103.8270278,74.38,75.3,62.24,74.21,70.97,76.73,80.89,1222.88,80.48,83.94,82.08,4.5,0.32,81.79,1472.06,5.25,84.41,88.5,816.31,2,0.41,751.61,17.49,2406.8,18.03,2,235.09,12.33,308.52,16.97,0.26,715.68,17.76,2,318.21,7.07,262.1,6.49,0.18,1253.35,10.29,14.38,293.72,7.91
1615,736663-5,736663,Blk 141 Yishun Ring Rd,710,YSH,N,1.430777778,103.8305833,73.19,71.32,65.41,69.89,71,62.54,81.98,1008.84,82.6,87.64,83.08,6.6,0.2,87.34,1292.82,20,84.27,84.7,1312.39,2,0.15,1036.4,11.25,4763.41,12.82,2,333.03,17.85,454.52,10.22,0.5,1496.25,3.68,1,443.72,12.34,375.93,16.62,0.33,725.67,13.8,8.22,434.59,18.12
1615,736743-14,736743,Blk 324 Sembawang Close,710,SMB,N,1.444527778,103.8180833,66.18,62.74,75.95,68.59,69.47,70.94,82.04,1047.46,88.82,89.13,89.58,8.36,0.04,81.81,585.13,17.13,88.38,89.54,1876.47,1,0.11,1827.99,18.74,2568.5,11.49,1,320.44,19.31,347.54,8.06,0.38,1814.73,8.09,1,206.51,6.52,402.24,6.11,0.25,1348.77,12.47,11.27,432.84,6.01
1615,736743-2,736743,Blk 324 Sembawang Close,710,SMB,N,1.444527778,103.8180833,75.91,79.97,74.7,77.87,64.42,78.1,87.59,1969.81,88.89,80.71,82.18,6.83,0.38,86.61,1395.19,14.78,80.13,86.2,1666.63,2,0.4,1069.32,6.13,2049.87,14.88,2,442.21,6.82,309.52,11.12,0.2,1958.86,14.8,1,498.14,7.78,416.94,9.56,0.08,1201.5,12.72,9.31,335.25,17.22
1615,737213-9,737213,Blk 652 Yishun Ave 4,710,YSH,N,1.423555556,103.8401944,62.07,79.26,69.95,77.29,74.22,66.16,84.26,1912.89,81.81,89.11,81.29,7.19,0.35,81.04,807.56,3.42,88.85,84.18,763.54,1,0.39,888.98,19.55,2381.24,18.1,2,342.85,17.72,346.4,19.9,0.19,1251.71,14.68,1,484.3,16.3,232.2,15.14,0.5,1702.99,9.24,6.4,411.24,18.51
1615,742233-1,742233,Blk 440 Yishun Ave 11,710,YSH,N,1.422361111,103.8463611,64.69,66.36,63.28,69.86,72.77,62.51,85.77,1968.44,88.69,88.18,82.71,9.15,0.38,80.65,1268.09,19.54,89.21,82.95,1897.45,2,0.18,1193.41,8.41,4008.93,10.94,1,210.19,18.22,475.15,18.56,0.05,1776.46,9.17,2,220.74,15.19,239,9.11,0.08,943.34,6.73,15.08,265.01,14.21
1615,742233-7,742233,Blk 440 Yishun Ave 11,710,YSH,N,1.422361111,103.8463611,74.2,65.19,72.08,74.65,73.53,68.84,82.16,872.15,82.55,87.42,85.98,5.99,0.15,80.02,1334.39,7.13,86.5,82.3,1674.62,1,0.08,981.02,4.69,3437.68,15.59,2,386.89,13.4,337,11.06,0.19,842.68,13.89,1,489.19,16,222.94,7.02,0.22,1287.16,9.04,12.92,498.64,7.18
1615,742233-9,742233,Blk 440 Yishun Ave 11,710,YSH,N,1.422361111,103.8463611,79.23,71.24,74.68,78.65,62.55,61.44,88.82,891.71,84.49,82.18,80.57,9.64,0.35,80.64,1236.15,19.18,81.07,83.78,1086.19,2,0.24,917.1,8.69,2274.91,14.46,2,214.15,11.1,443.02,16.24,0.09,1374.89,10.33,2,249.53,8.67,377.44,17.93,0.35,1242.53,18.41,12.54,337.26,10.05
1615,745853-9,745853,Blk 925 Yishun Central,710,YSH,N,1.427583333,103.8375556,60.91,76.03,77.6,60.31,65.96,66.88,84.67,908.88,89.7,81.52,84.96,2.49,0.32,82.34,1516.32,14.66,81.97,84.63,607.17,2,0.37,1705.55,12.01,2604.68,19.98,1,277.21,6.46,230.15,10.59,0.3,1469.62,19.62,1,499.62,14.85,404.9,13.16,0.5,1021.68,8.11,9.8,224.03,9.14
1615,746753-7,746753,Blk 866 Yishun St 81,710,YSH,N,1.414722222,103.8373333,61.5,73.02,60.47,65.83,72.7,79.78,83.87,513.55,85.54,85.21,88.43,9.86,0.47,89.58,1516.84,6.48,85.65,86.82,829.01,2,0.46,627.17,5.46,3804.49,11.42,2,285.94,13.51,340.1,19.44,0.32,967.97,17.25,1,246.4,7.5,468.29,18.51,0.08,1576.25,8.81,6.85,366.18,18.42
1630,735893-2,735893,Blk 870 Yishun St 81,710,YSH,N,1.413111111,103.8380278,98.03,96.17,63.35,99.29,97.96,99.74,97.56,169.62,99.35,99.07,98.12,0.12,2.5,88.34,989.4,5.35,87.7,84.45,710.59,1,3.91,39.93,0.28,147.73,3,4,83.74,0.3,95.9,0.52,4.11,92.75,0.46,4,28.53,0.95,26.68,0.28,2.12,25.97,0.44,0.42,31.12,0.54
1630,735893-7,735893,Blk 870 Yishun St 81,710,YSH,N,1.413111111,103.8380278,96.69,96.16,69.08,98.07,99.33,95.24,97.02,188.05,98.87,97.34,99.41,0.21,3.21,83.85,1924.82,4.03,86.03,87.4,1435.26,2,1.62,50.78,0.18,175.84,2,5,36.13,0.17,62.58,0.32,2.47,99.41,0.3,5,99.25,0.92,24.18,0.91,3.36,36.66,0.11,0.97,13.53,0.73
1630,736643-5,736643,Blk 114 Yishun Ring Road Lobby C D,710,YSH,N,1.435027778,103.8270278,60.95,68.53,63.17,63.98,64.5,73.53,84.81,1603.94,86.53,82.6,86.26,8.84,0.23,84.59,939.19,3.08,84.98,86.51,1952.06,2,0.01,530.15,5,2667.53,19.99,2,397.77,17.95,425.03,8.86,0.33,1612.69,15.06,1,493.55,12.09,387.2,8.55,0.21,1640.65,19.6,8.93,382.91,18.72
1630,736663-5,736663,Blk 141 Yishun Ring Rd,710,YSH,N,1.430777778,103.8305833,98.02,96.93,79.13,98.64,99.92,96.05,99.94,255.48,99.22,98.9,98.94,0.48,2.91,82.43,1244.57,8.45,85.15,87.04,1716.89,2,3.36,74.58,0.16,655.16,2,4,80.75,0.48,13.07,0.55,4.49,77.93,0.46,4,26.46,0.15,36.05,0.52,4.46,37.18,0.39,0.59,40.25,0.94
1630,736743-14,736743,Blk 324 Sembawang Close,710,SMB,N,1.444527778,103.8180833,76.53,61.76,74.63,66.13,67.45,66.38,80.83,1992.04,84.75,88.4,89.6,6.87,0.41,85.19,713.71,5.33,82.1,82.33,718.94,1,0.31,1338.64,16.57,4557.76,17.36,1,200.94,12.93,432.1,9.3,0.45,1461.81,19.65,1,420.04,7.76,377.48,6.51,0.36,939.59,8.45,19.63,444.86,19.97
1630,736743-2,736743,Blk 324 Sembawang Close,710,SMB,N,1.444527778,103.8180833,73.31,71.34,64.02,74.12,61.61,69.42,84.52,886.87,82.15,82.91,82.68,5.54,0.33,80.26,1727.77,10.14,82.32,84.59,1534.45,2,0.02,873.04,9.26,4359.7,16.57,1,399.87,19.44,287.14,19.2,0.22,753.48,16.31,1,442.61,18.65,266.2,13.36,0.31,723.97,18.09,17.86,349.29,17.86
1630,737213-9,737213,Blk 652 Yishun Ave 4,710,YSH,N,1.423555556,103.8401944,71.22,73.62,68.79,70.17,73.99,73.86,87.35,862.16,89.9,88.57,84.83,9.73,0.39,81.8,1487.07,18.45,80.38,89.44,630.89,1,0.33,991.14,14.63,3933.71,12.64,1,421.92,12.6,333.6,12.85,0.23,1715.19,6.53,2,495.7,9.19,290.59,13.58,0.19,821.97,12.57,17.98,295.2,12.72
1630,742233-1,742233,Blk 440 Yishun Ave 11,710,YSH,N,1.422361111,103.8463611,99.06,95.14,70.55,98.4,98.32,97.74,97.55,141.37,98.14,97.09,98.69,0.32,4.06,82.16,1160.2,11.95,80.94,80.24,1259.92,2,2.29,67.87,0.26,963.26,3,5,54.95,0.45,17.11,0.51,4.53,36.09,0.23,5,32.59,0.41,61.98,0.87,1.23,17.25,0.46,0.34,57.64,0.82
1630,742233-7,742233,Blk 440 Yishun Ave 11,710,YSH,N,1.422361111,103.8463611,76.81,79.48,65.7,74.76,60.66,64.03,89.68,1061.47,83.3,88.31,84.02,9.02,0.46,86.83,1803,18.77,81.08,83.58,885.26,1,0.37,513.91,4.57,4237.53,14.07,2,361.56,11.04,328.87,10.21,0.12,1467.07,12.31,1,455.19,16.85,400.67,7.11,0.4,1461.98,6.57,12.68,386.36,19.68
1630,742233-9,742233,Blk 440 Yishun Ave 11,710,YSH,N,1.422361111,103.8463611,66.19,68.4,79.92,75.66,61.12,72.57,88.02,1490,83.79,89.13,87.95,8.52,0.13,88.02,1444.76,5.27,81.03,82.55,1519.33,2,0.01,1482.06,12.29,4716.56,17.19,1,452.43,14.83,333.61,6.77,0.42,1851.83,11.99,1,245.1,19.01,325.25,19.06,0.45,1523.73,18.36,6.22,408.41,16.39
1630,745853-9,745853,Blk 925 Yishun Central,710,YSH,N,1.427583333,103.8375556,74.38,74.81,65.13,74.39,72.82,71.08,83.96,1502.68,88.16,83.14,86.02,9.68,0.13,84.64,657.12,7.26,81.1,85.07,530.11,2,0.5,1462.63,11.48,4707.86,13.12,2,246.39,13.92,296.09,7.1,0.3,1847.27,16.77,2,416.96,16.09,499.73,8.94,0.12,1132.78,6.21,7.37,403.31,10.21
1630,746753-7,746753,Blk 866 Yishun St 81,710,YSH,N,1.414722222,103.8373333,99.34,95.99,63.12,99.44,96.59,98.47,98.68,296.07,97.83,99.56,99.59,0.47,2.63,80.36,736.97,14.09,80.66,80.77,1595.7,2,2.35,88.53,0.1,825.36,1,4,11.35,0.37,57.87,0.67,1.64,19.1,0.26,5,30.63,0.21,35.72,0.67,2.24,78.59,0.16,0.15,46.77,0.15
1645,735893-2,735893,Blk 870 Yishun St 81,710,YSH,N,1.413111111,103.8380278,74.88,78.11,67.65,65.6,75.27,64.6,89.94,886.32,86.2,80.13,81.23,6.21,0.03,84.36,977.64,12.28,80.73,89.11,1053.94,2,0.26,1502.04,7.01,4896.77,12.76,1,281.9,18.41,354.08,19.76,0.06,1231.11,9.95,2,276.65,9.51,277.01,8.74,0.35,811.88,14.57,10.12,419.7,6.23
1645,735893-7,735893,Blk 870 Yishun St 81,710,YSH,N,1.413111111,103.8380278,70.68,77.44,78.15,72.02,69.8,76.16,83.97,888.25,81.24,85.56,80.15,4.05,0.48,81.23,1630.37,5.52,85.74,89.14,1291.97,2,0.36,1312.57,8.89,2075.09,14.39,2,337.55,16.87,336.58,17.64,0.37,1430.13,17.82,1,454.08,9.45,488.23,15.64,0.01,898.43,19.1,18.98,398.64,13.15
1645,736643-5,736643,Blk 114 Yishun Ring Road Lobby C D,710,YSH,N,1.435027778,103.8270278,67.69,73.63,77.17,75.11,60.48,64.07,83.51,759.74,84.57,89.71,80.93,7.65,0.04,88.79,1131.83,7.72,83.64,85.94,1407.16,2,0.28,668.9,8.87,4957.11,11.07,2,299.73,12.86,311.77,6,0.01,1227.28,7.06,1,252.44,18.04,270.67,18.9,0.04,868.81,12.41,10.02,332.32,16.04
1645,736663-5,736663,Blk 141 Yishun Ring Rd,710,YSH,N,1.430777778,103.8305833,74.8,77.42,73.37,78.39,72.88,79.84,85.49,974.15,85.55,83.48,82.57,8.46,0.38,86.22,1017.12,10.95,81.03,84.98,691.61,1,0.14,1808.81,10.24,2420.98,17.63,2,483.86,15.03,438.77,17.4,0.46,1278.77,16.72,2,420.5,17.25,226.24,11.99,0.17,611.44,8.55,14.17,281.01,14.22
1645,736743-14,736743,Blk 324 Sembawang Close,710,SMB,N,1.444527778,103.8180833,65.65,70.54,68.82,60.53,60.04,78.04,82.37,1659.52,83.89,81.61,80,4.76,0.44,89.42,639.65,11.14,84.14,82.75,669.87,2,0.08,1970.94,18.82,3175.09,18.55,2,445.46,16.13,377.24,8.66,0.1,1629.56,16.97,2,254.73,9.63,380.98,8.25,0.07,1886.72,12.29,12.85,224.64,10.96
1645,736743-2,736743,Blk 324 Sembawang Close,710,SMB,N,1.444527778,103.8180833,72.86,69.11,69.54,62.2,62.13,73.95,87.2,666.75,84.47,89.52,80.99,7.07,0.13,80.13,530.16,11.46,82.4,80.45,1948.44,1,0.25,744.55,3.46,3797.15,10.99,1,468.53,19.05,415.24,11.49,0.33,1496.45,19.61,2,280.47,8.14,217.84,19.43,0.04,1180.29,14.67,17.43,344.2,8.27
1645,737213-9,737213,Blk 652 Yishun Ave 4,710,YSH,N,1.423555556,103.8401944,67.59,75.83,68.51,62.72,60.85,71.79,82.32,864.04,84.88,84.23,86.84,3.22,0.26,85.54,541.67,12.36,84.78,85.12,1037.58,2,0.23,766.11,11.19,2133.73,19,1,239.79,9.4,476.8,11.58,0.06,1160.39,18.14,1,334.79,19.92,401.43,9.23,0.08,1332.06,19.12,13.15,321.05,14.06
1645,742233-1,742233,Blk 440 Yishun Ave 11,710,YSH,N,1.422361111,103.8463611,62.52,72.97,72.89,72.71,65.11,62.78,83.19,1187.22,82.25,89.32,87.78,2.17,0.27,88.32,1272.41,6.12,83.34,89.15,1161.73,1,0.04,1601.35,13.14,2120.91,13.23,1,496.57,8.18,387.9,17.62,0.41,1663.46,8.96,2,218.93,16.34,384.08,12.61,0.45,1467.01,8.88,15.88,207.59,11.83
1645,742233-7,742233,Blk 440 Yishun Ave 11,710,YSH,N,1.422361111,103.8463611,69.62,61.64,77.74,68.5,60.07,71.43,86.22,1385.2,86.26,87.91,83.11,4.35,0.36,83.23,1511.42,16.12,83.67,86.36,718.07,2,0.43,1625.44,10.43,2034.26,18.19,1,383.93,7.48,445.57,16.76,0.46,1375.87,7.7,2,377.17,11.73,437.78,8.13,0.31,1951.34,19.53,12.65,435.37,18.96
1645,742233-9,742233,Blk 440 Yishun Ave 11,710,YSH,N,1.422361111,103.8463611,75.55,65.98,72.67,66.39,65.65,78.36,85.11,694.24,83.88,85.95,80.4,7.1,0.22,89.2,1801.78,10.11,80.66,82,1854.59,1,0.24,1239.36,17.77,4635.96,16.48,1,325.28,16.27,390.29,10.45,0.3,571.64,17.08,2,353.02,12.21,480.37,14.71,0.11,1291.99,13.93,12.69,449.7,16.04
1645,745853-9,745853,Blk 925 Yishun Central,710,YSH,N,1.427583333,103.8375556,64.25,63.3,78.6,63.33,65.62,65.55,89.74,777.55,80.14,86.66,82.45,6.44,0.5,86.16,971.98,11.19,85.29,84.43,711.24,2,0.07,1531.53,13.11,4303.7,11.59,2,248.33,13.33,246.37,9.85,0.08,642.46,8.58,2,411.85,9.86,273.87,7.65,0.29,866.3,15.75,12.47,287.04,18.88
1645,746753-7,746753,Blk 866 Yishun St 81,710,YSH,N,1.414722222,103.8373333,67.87,61.75,67.75,64.59,62.49,77.99,82.61,1647.06,80.01,85.48,83.12,6.37,0.35,82.01,1206.54,7.74,87.03,84.46,1616.68,1,0.02,1301.53,19.52,3117.63,16.27,2,344.48,19.55,293.73,9.22,0.44,1168.23,12.38,2,419.48,13.73,217.07,7.85,0.17,1428.06,10.74,18.85,446.48,15.77
1700,735893-2,735893,Blk 870 Yishun St 81,710,YSH,N,1.413111111,103.8380278,70.56,60.78,60.06,62.18,65.69,72.69,86.14,1082.62,81.19,84.74,89.82,9.97,0.45,87.12,1300.94,11.35,83.93,88.21,724.26,1,0.15,833.36,14.94,3982.96,10.06,2,327.96,18.22,467.94,14.01,0.42,500.57,12.53,2,303.16,7.67,337.19,15.99,0.45,838.21,17.07,11.59,440.66,7.63
1700,735893-7,735893,Blk 870 Yishun St 81,710,YSH,N,1.413111111,103.8380278,63.41,75.09,61.28,78.66,66.79,61.48,81.7,685.39,89.04,86.97,86.83,6.68,0.05,84.55,965.98,4.61,85.69,86.38,809.93,2,0.21,855.42,11.21,3389.76,17.46,2,410.54,19.04,384.94,9.14,0.23,732.98,17.26,1,219.86,11.26,319.12,7.09,0.39,1098.89,17.27,19.62,352.62,6.74
1700,736643-5,736643,Blk 114 Yishun Ring Road Lobby C D,710,YSH,N,1.435027778,103.8270278,74.66,67.84,68.75,78.76,66.88,64.39,82.67,1867.58,86.51,89.76,87.57,2.92,0.38,84.41,1762.46,5.86,86.34,85.2,1694.3,2,0.15,1884.74,17.93,3311.44,14.23,1,259.91,17,334.91,6.69,0.07,1476.59,11.56,1,212.16,6.34,445.85,14.97,0.46,1392.96,10.32,10.61,453.85,16.94
1700,736663-5,736663,Blk 141 Yishun Ring Rd,710,YSH,N,1.430777778,103.8305833,67.76,77.18,75.62,64.12,74.75,68.27,89.26,1601.46,89.84,80.88,80.61,8.65,0.29,88.74,1878.88,5.63,82.9,86.3,829.82,1,0.29,1881.77,6.53,2464.43,19.87,2,234.45,10.44,388.95,10.27,0.12,607.36,11,1,259.01,19.65,277.96,6.34,0.45,1091.26,11.37,6.43,309.97,13.27
1700,736743-14,736743,Blk 324 Sembawang Close,710,SMB,N,1.444527778,103.8180833,64.65,70.82,77.76,61.26,62.61,65.93,83.22,1604.62,86.91,82.14,87,2.8,0.3,81.01,1834.81,19.74,84.11,80.98,984.89,1,0.49,884.29,10.37,3937.7,10.01,2,270.5,13.84,309.42,16.74,0.33,796.3,17.73,1,235.05,16.15,238.28,13.68,0.01,1070.92,14.52,6.33,350.22,11.69
1700,736743-2,736743,Blk 324 Sembawang Close,710,SMB,N,1.444527778,103.8180833,71.73,78.4,66.61,63.92,78.72,61.42,88.14,1050.92,86.19,87.88,84.26,4.17,0.35,84.5,1574.64,9.52,88.09,83.75,1852.22,1,0.03,556.17,13.54,3969.31,19.4,1,491.73,16.37,366.21,18.69,0.2,1278.82,17.89,2,220.34,7.77,242.08,7.99,0.03,1535.4,19.61,14.13,451.83,9.62
1700,737213-9,737213,Blk 652 Yishun Ave 4,710,YSH,N,1.423555556,103.8401944,60.19,60.38,71.36,70.6,77.25,76.89,85.91,961.61,81.19,89,86.7,9.24,0.28,80.95,1571.77,13.53,89.42,85.49,1771.04,2,0.44,1715.82,10.54,3498.66,17.16,2,452.81,10.93,393.38,8.52,0.26,847.5,18.38,2,226.36,11.37,233.86,16.06,0.05,1819.7,15.71,13.22,358.75,12.54
1700,742233-1,742233,Blk 440 Yishun Ave 11,710,YSH,N,1.422361111,103.8463611,73.15,75.55,73.97,75.14,60.26,62.97,88.13,1049.57,85.22,86.66,89.18,6.01,0.13,88.11,1191.48,11.25,84.2,88.65,1296.32,2,0.08,759.44,19.21,2764.7,17.04,2,228.22,8.5,461.41,9.09,0.12,1230.6,16.94,2,384.42,18.68,421.19,7.39,0.29,1937.04,7.33,19.02,378.88,9.17
1700,742233-7,742233,Blk 440 Yishun Ave 11,710,YSH,N,1.422361111,103.8463611,79.24,69.14,76.59,69.54,79.79,75.45,86.65,1550.74,82.45,84.74,87.65,4.6,0.49,87.59,1541.09,7.79,87.5,88.09,1674.67,1,0.17,543.25,18.19,2739.7,12.05,2,210.61,11.38,348.75,17.5,0.49,1136.72,14.83,2,427.64,18.5,397.99,15.81,0.08,903.21,6.03,16.06,460.1,17.72
1700,742233-9,742233,Blk 440 Yishun Ave 11,710,YSH,N,1.422361111,103.8463611,60.42,68.25,73.03,72.62,64.34,79.31,87.41,1192.52,80.23,83.1,85.24,4.18,0.19,83.94,1777.28,12.72,80.6,83.82,1774.47,2,0.11,1024.19,11.24,3234.56,12.3,1,307.95,6.27,361.72,16.43,0.5,1974.94,16.36,2,352.6,12.25,399.88,16.35,0.11,889.39,14.01,10.38,389.89,13.19
1700,745853-9,745853,Blk 925 Yishun Central,710,YSH,N,1.427583333,103.8375556,71.86,76.43,72.55,60.34,65.83,76.11,88.87,1219.89,88.91,85.44,82.97,3.09,0.5,86.44,591.15,13.46,87.07,86.98,1970.19,1,0.25,1626.13,17.82,4770.42,18.28,1,494.33,6.53,455.87,10.92,0.24,1737.81,9.64,1,495.03,9.9,328.7,9.24,0.31,1186.59,9.89,8.04,489.3,8.98
1700,746753-7,746753,Blk 866 Yishun St 81,710,YSH,N,1.414722222,103.8373333,69.03,71.51,60.57,77.48,73.55,67.23,85.36,1407.99,87.85,87.75,86.16,7.26,0.13,87.98,1259.23,11.39,85.24,84.07,649.73,2,0.07,1689.24,12.73,3127.19,11.62,2,281.6,12.59,364.11,17.92,0.26,1578.11,13.58,2,333.4,8.72,350.98,11.4,0.33,1746.83,14.5,15.61,401.41,17.58
1715,735893-2,735893,Blk 870 Yishun St 81,710,YSH,N,1.413111111,103.8380278,76.74,72.67,70.08,77.27,75.63,77.81,84.22,699.62,81.68,88.22,82.36,6.78,0.36,81.68,1796.88,12.8,81.35,86.42,1720.43,1,0.23,642.04,19.4,3839.02,19.78,1,263.91,17.15,431.02,8.9,0.07,500.31,4.62,1,268.66,6.58,296.86,14.15,0.01,959.22,14.46,18.46,456.05,13.79
1715,735893-7,735893,Blk 870 Yishun St 81,710,YSH,N,1.413111111,103.8380278,98.16,99.51,97.13,71.64,95.49,97.82,99.07,219.06,98.62,98.93,97.58,0.3,1.2,97.79,111.06,0.35,99.09,99.45,66.27,5,0.37,1147.07,12.89,2130.28,11.76,2,311.68,16.44,347.75,7.33,4.16,18.18,0.32,4,33.2,0.45,84.12,0.48,4.3,46.85,0.31,0.36,26.15,0.45
1715,736643-5,736643,Blk 114 Yishun Ring Road Lobby C D,710,YSH,N,1.435027778,103.8270278,95.83,95.68,95.92,78.93,98.35,97.58,98.52,127.34,98.32,97.48,98.55,0.32,1.11,99.76,276.95,0.23,98.85,97.12,82.21,5,0.27,643.06,17.91,2411.44,16.99,1,330.03,14.44,369.22,7.77,3.04,60.47,0.26,4,91.33,0.39,22.51,0.48,2.6,47.71,0.33,0.99,98.28,0.56
1715,736663-5,736663,Blk 141 Yishun Ring Rd,710,YSH,N,1.430777778,103.8305833,98.96,99.5,96.54,66.11,97.31,97.95,99.52,124.92,99.77,99.21,98.59,0.49,3.12,98.29,195.14,0.55,97.09,98.45,65.78,4,0.12,897.21,18.46,4649.48,13.84,2,206.84,10.7,242.53,8.71,4.31,83.69,0.1,4,79.89,0.29,13.07,0.02,2.09,70.46,0.11,0.59,94.29,0.39
